Breakdown of individual trades US
Name of Issuer Date Time (EST)
Identity code of 
the financial 
instrument Currency Price Quantity bought Exchange Venue Reference number of the transaction 
Coca-Cola Europacific Partners PLC 23/03/2026 09:45:00 GB00BDCPN049 USD $92.7800 20 NASD VHTG972720260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:45:00 GB00BDCPN049 USD $92.7900 151 UBSS VHTG972820260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:45:55 GB00BDCPN049 USD $92.6600 20 NASD VHTG1025420260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:45:55 GB00BDCPN049 USD $92.6400 76 UBSS VHTG1025520260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:45:55 GB00BDCPN049 USD $92.6800 1 UBSS VHTG1025220260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:45:55 GB00BDCPN049 USD $92.6800 99 UBSS VHTG1025320260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:46:22 GB00BDCPN049 USD $92.6800 60 UBSS VHTG1048620260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:46:22 GB00BDCPN049 USD $92.7000 50 UBSS VHTG1048520260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:46:52 GB00BDCPN049 USD $92.7300 56 UBSS VHTG1062220260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:46:52 GB00BDCPN049 USD $92.7300 50 UBSS VHTG1062320260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:47:17 GB00BDCPN049 USD $92.7200 60 UBSS VHTG1073620260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:47:23 GB00BDCPN049 USD $92.7000 50 UBSS VHTG1076220260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:49:10 GB00BDCPN049 USD $92.7650 33 UBSS VHTG1118920260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:49:30 GB00BDCPN049 USD $92.7700 60 UBSS VHTG1128620260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:49:32 GB00BDCPN049 USD $92.7700 13 UBSS VHTG1129120260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:49:38 GB00BDCPN049 USD $92.7700 40 INCR VHTG1130820260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:49:38 GB00BDCPN049 USD $92.7700 8 INCR VHTG1130920260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:49:51 GB00BDCPN049 USD $92.7700 5 UBSS VHTG1136820260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:49:55 GB00BDCPN049 USD $92.7750 45 UBSS VHTG1144020260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:50:04 GB00BDCPN049 USD $92.7700 50 ITGI VHTG1149320260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:50:09 GB00BDCPN049 USD $92.8000 60 MEMX VHTG1150920260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:50:10 GB00BDCPN049 USD $92.7700 2 BATS VHTG1152020260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:50:10 GB00BDCPN049 USD $92.7700 58 BATS VHTG1152120260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:50:11 GB00BDCPN049 USD $92.7200 60 PCSE VHTG1152720260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:50:58 GB00BDCPN049 USD $92.9100 20 MEMX VHTG1178720260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:50:58 GB00BDCPN049 USD $92.9100 40 MEMX VHTG1178820260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:50:58 GB00BDCPN049 USD $92.8700 40 NASD VHTG1178420260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:50:58 GB00BDCPN049 USD $92.8700 20 NASD VHTG1178520260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:51:11 GB00BDCPN049 USD $92.8900 20 BATS VHTG1184820260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:51:11 GB00BDCPN049 USD $92.8900 18 BATS VHTG1184920260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:51:11 GB00BDCPN049 USD $92.8900 2 BATS VHTG1185020260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:51:44 GB00BDCPN049 USD $92.9700 20 BATS VHTG1205020260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:51:44 GB00BDCPN049 USD $92.9700 38 BATS VHTG1205220260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:51:46 GB00BDCPN049 USD $92.9700 2 BATS VHTG1205720260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:51:46 GB00BDCPN049 USD $92.9400 32 NASD VHTG1205820260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:52:14 GB00BDCPN049 USD $93.1200 19 UBSS VHTG1228520260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:52:14 GB00BDCPN049 USD $93.1200 10 UBSS VHTG1228620260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:52:33 GB00BDCPN049 USD $93.1500 58 UBSS VHTG1237320260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:52:53 GB00BDCPN049 USD $93.1500 19 UBSS VHTG1245920260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:52:53 GB00BDCPN049 USD $93.1500 19 UBSS VHTG1246020260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:52:53 GB00BDCPN049 USD $93.1500 12 UBSS VHTG1246120260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:52:58 GB00BDCPN049 USD $93.1200 4 BATS VHTG1248720260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:52:58 GB00BDCPN049 USD $93.1200 16 BATS VHTG1248820260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:52:58 GB00BDCPN049 USD $93.1200 60 BATS VHTG1248920260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:52:58 GB00BDCPN049 USD $93.1500 19 UBSS VHTG1248420260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:52:58 GB00BDCPN049 USD $93.1500 19 UBSS VHTG1248520260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:52:58 GB00BDCPN049 USD $93.1500 11 UBSS VHTG1248620260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:53:02 GB00BDCPN049 USD $93.0900 20 MEMX VHTG1250020260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:53:02 GB00BDCPN049 USD $93.0900 40 MEMX VHTG1250120260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:53:02 GB00BDCPN049 USD $93.0600 80 NASD VHTG1250220260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:53:03 GB00BDCPN049 USD $93.0400 8 UBSS VHTG1251220260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:53:03 GB00BDCPN049 USD $93.0400 100 UBSS VHTG1251320260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:53:18 GB00BDCPN049 USD $93.1300 20 PCSE VHTG1257320260323E
