Breakdown of individual trades US
Name of Issuer Date Time (EST)
Identity code of 
the financial 
instrument Currency Price Quantity bought Exchange Venue Reference number of the transaction 
Coca-Cola Europacific Partners PLC 17/08/2026 09:50:07 GB00BDCPN049 USD $105.7300 49 UBSS VHTG395520260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:50:50 GB00BDCPN049 USD $105.8100 87 INCR VHTG404820260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:50:50 GB00BDCPN049 USD $105.8100 46 UBSS VHTG404720260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:51:10 GB00BDCPN049 USD $105.9300 50 BAML VHTG408520260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:51:28 GB00BDCPN049 USD $105.9000 44 BAML VHTG414120260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:51:33 GB00BDCPN049 USD $105.8300 25 BATS VHTG415020260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:51:33 GB00BDCPN049 USD $105.8300 15 BATS VHTG415120260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:51:37 GB00BDCPN049 USD $105.8000 40 MEMX VHTG415920260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:52:05 GB00BDCPN049 USD $105.6600 21 NASD VHTG427020260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:52:05 GB00BDCPN049 USD $105.6600 2 NASD VHTG427120260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:52:05 GB00BDCPN049 USD $105.6600 17 NASD VHTG427220260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:52:05 GB00BDCPN049 USD $105.6900 25 NASD VHTG426820260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:52:05 GB00BDCPN049 USD $105.6900 15 NASD VHTG426920260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:52:22 GB00BDCPN049 USD $105.6100 40 NYSE VHTG435220260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:52:24 GB00BDCPN049 USD $105.5300 8 UBSS VHTG436120260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:53:36 GB00BDCPN049 USD $105.7000 2 UBSS VHTG458820260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:53:43 GB00BDCPN049 USD $105.7000 3 UBSS VHTG459920260817E
