Breakdown of individual trades US
Name of Issuer Date Time (EST)
Identity code of 
the financial 
instrument Currency Price Quantity bought Exchange Venue Reference number of the transaction 
Coca-Cola Europacific Partners PLC 27/07/2026 09:43:49 GB00BDCPN049 USD $106.8300 18 UBSS VHTG417020260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:43:49 GB00BDCPN049 USD $106.8500 100 UBSS VHTG416620260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:44:49 GB00BDCPN049 USD $106.7800 25 PCSE VHTG437920260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:44:49 GB00BDCPN049 USD $106.7800 15 PCSE VHTG438020260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:44:49 GB00BDCPN049 USD $106.7800 10 PCSE VHTG438120260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:44:49 GB00BDCPN049 USD $106.7800 10 PCSE VHTG438220260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:45:09 GB00BDCPN049 USD $106.7800 25 IEXG VHTG452320260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:45:13 GB00BDCPN049 USD $106.7600 25 IEXG VHTG454420260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:45:13 GB00BDCPN049 USD $106.7600 25 IEXG VHTG454520260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:45:13 GB00BDCPN049 USD $106.7600 10 IEXG VHTG454620260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:45:13 GB00BDCPN049 USD $106.7750 15 IEXG VHTG454120260727E
# Classification - Internal
Coca-Cola Europacific Partners PLC 27/07/2026 09:45:13 GB00BDCPN049 USD $106.7750 10 IEXG VHTG454220260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:45:13 GB00BDCPN049 USD $106.7750 21 IEXG VHTG454320260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:45:17 GB00BDCPN049 USD $106.7300 2 MEMX VHTG456820260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:45:17 GB00BDCPN049 USD $106.7300 2 MEMX VHTG456920260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:45:17 GB00BDCPN049 USD $106.7100 100 NASD VHTG457020260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:45:26 GB00BDCPN049 USD $106.8500 25 NASD VHTG460620260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:45:26 GB00BDCPN049 USD $106.8500 25 NASD VHTG460720260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:45:53 GB00BDCPN049 USD $106.8600 14 IEXG VHTG474820260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:45:59 GB00BDCPN049 USD $106.8700 25 IEXG VHTG477820260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:45:59 GB00BDCPN049 USD $106.8700 25 IEXG VHTG477920260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:45:59 GB00BDCPN049 USD $106.8700 7 IEXG VHTG478020260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:46:00 GB00BDCPN049 USD $106.8400 3 BATS VHTG490920260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:46:00 GB00BDCPN049 USD $106.8400 3 BATS VHTG491320260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:46:00 GB00BDCPN049 USD $106.8400 3 BATS VHTG491920260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:46:00 GB00BDCPN049 USD $106.8400 1 EDGX VHTG490420260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:46:00 GB00BDCPN049 USD $106.8400 1 EDGX VHTG491620260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:46:00 GB00BDCPN049 USD $106.8400 1 EDGX VHTG492220260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:46:00 GB00BDCPN049 USD $106.8400 50 NASD VHTG491020260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:46:17 GB00BDCPN049 USD $106.8300 25 IEXG VHTG504220260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:46:17 GB00BDCPN049 USD $106.8300 10 IEXG VHTG504320260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:46:49 GB00BDCPN049 USD $106.8400 53 IEXG VHTG518820260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:46:49 GB00BDCPN049 USD $106.8400 47 IEXG VHTG518920260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:46:52 GB00BDCPN049 USD $106.8400 25 IEXG VHTG521320260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:46:52 GB00BDCPN049 USD $106.8400 25 IEXG VHTG521420260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:46:52 GB00BDCPN049 USD $106.8400 22 IEXG VHTG521520260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:46:52 GB00BDCPN049 USD $106.8400 3 IEXG VHTG521620260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:46:52 GB00BDCPN049 USD $106.8400 25 IEXG VHTG521720260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:46:52 GB00BDCPN049 USD $106.8400 21 IEXG VHTG521820260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:47:03 GB00BDCPN049 USD $106.8400 65 NASD VHTG529420260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:47:12 GB00BDCPN049 USD $106.8400 52 IEXG VHTG535020260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:47:26 GB00BDCPN049 USD $106.8600 25 IEXG VHTG539820260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:47:26 GB00BDCPN049 USD $106.8600 25 IEXG VHTG539920260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:47:26 GB00BDCPN049 USD $106.8600 25 IEXG VHTG540020260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:47:36 GB00BDCPN049 USD $106.9200 1 IEXG VHTG544720260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:47:36 GB00BDCPN049 USD $106.9200 1 IEXG VHTG544820260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:47:36 GB00BDCPN049 USD $106.9200 47 IEXG VHTG544920260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:47:39 GB00BDCPN049 USD $106.8800 100 BAML VHTG546920260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:47:39 GB00BDCPN049 USD $106.8800 100 KNMX VHTG547020260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:47:39 GB00BDCPN049 USD $106.8800 10 NASD VHTG547220260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:47:39 GB00BDCPN049 USD $106.8800 15 NASD VHTG547320260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:47:39 GB00BDCPN049 USD $106.8800 75 NASD VHTG547420260727E
Coca-Cola Europacific Partners PLC 27/07/2026 09:47
