Name of Issuer Date Time (EST)
Identity code of the financial 
instrument Currency Price Quantity bought Exchange Venue Reference number of the transaction 
Coca-Cola Europacific Partners PLC 20/03/2026 09:40:54 GB00BDCPN049 USD $95.0550 19 UBSS VHTG496320260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:40:54 GB00BDCPN049 USD $95.0550 19 UBSS VHTG496420260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:40:54 GB00BDCPN049 USD $95.0200 38 PCSE VHTG496620260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:40:54 GB00BDCPN049 USD $95.0200 22 PCSE VHTG496720260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:40:54 GB00BDCPN049 USD $95.0200 16 PCSE VHTG496820260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:40:54 GB00BDCPN049 USD $95.0200 24 PCSE VHTG496920260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:41:02 GB00BDCPN049 USD $94.9800 50 UBSS VHTG498820260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:41:02 GB00BDCPN049 USD $94.9900 100 PCSE VHTG498920260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:41:14 GB00BDCPN049 USD $94.9300 20 NYSE VHTG501020260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:42:06 GB00BDCPN049 USD $94.9400 19 UBSS VHTG531420260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:42:06 GB00BDCPN049 USD $94.9400 2 UBSS VHTG531520260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:42:10 GB00BDCPN049 USD $94.8700 38 NYSE VHTG532020260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:42:10 GB00BDCPN049 USD $94.8700 2 NYSE VHTG532120260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:42:11 GB00BDCPN049 USD $94.8500 100 UBSS VHTG532520260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:42:11 GB00BDCPN049 USD $94.8300 20 NYSE VHTG532620260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:43:13 GB00BDCPN049 USD $94.9600 19 UBSS VHTG551020260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:43:13 GB00BDCPN049 USD $94.9600 19 UBSS VHTG551120260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:43:13 GB00BDCPN049 USD $94.9600 19 UBSS VHTG551220260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:43:13 GB00BDCPN049 USD $94.9600 19 UBSS VHTG551320260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:43:13 GB00BDCPN049 USD $94.9600 19 UBSS VHTG551420260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:43:13 GB00BDCPN049 USD $94.9600 19 UBSS VHTG551520260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:43:13 GB00BDCPN049 USD $94.9600 3 UBSS VHTG551620260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:43:31 GB00BDCPN049 USD $94.9900 56 UBSS VHTG562420260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:43:34 GB00BDCPN049 USD $94.9700 38 NASD VHTG569720260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:43:34 GB00BDCPN049 USD $94.9700 22 NASD VHTG569820260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:45:00 GB00BDCPN049 USD $94.9900 19 UBSS VHTG609820260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:45:00 GB00BDCPN049 USD $94.9900 19 UBSS VHTG609920260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:45:00 GB00BDCPN049 USD $94.9900 19 UBSS VHTG610020260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:45:00 GB00BDCPN049 USD $94.9900 19 UBSS VHTG610120260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:45:00 GB00BDCPN049 USD $94.9900 19 UBSS VHTG610220260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:45:00 GB00BDCPN049 USD $94.9900 5 UBSS VHTG610320260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:45:00 GB00BDCPN049 USD $94.9900 19 UBSS VHTG610420260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:45:01 GB00BDCPN049 USD $94.9850 100 UBSS VHTG611220260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:45:01 GB00BDCPN049 USD $94.9900 60 UBSS VHTG611420260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:45:04 GB00BDCPN049 USD $94.9900 19 UBSS VHTG612320260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:45:04 GB00BDCPN049 USD $94.9900 13 UBSS VHTG612420260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:45:06 GB00BDCPN049 USD $94.9900 46 INCR VHTG613320260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:45:19 GB00BDCPN049 USD $94.8800 38 NYSE VHTG623120260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:45:19 GB00BDCPN049 USD $94.8800 22 NYSE VHTG623220260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:45:35 GB00BDCPN049 USD $94.8700 34 UBSS VHTG630420260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:45:44 GB00BDCPN049 USD $94.8650 19 UBSS VHTG635120260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:45:44 GB00BDCPN049 USD $94.8650 19 UBSS VHTG635220260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:45:44 GB00BDCPN049 USD $94.8650 5 UBSS VHTG635320260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:45:48 GB00BDCPN049 USD $94.8400 38 NASD VHTG639720260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:45:48 GB00BDCPN049 USD $94.8400 22 NASD VHTG639820260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:45:53 GB00BDCPN049 USD $94.7200 38 PCSE VHTG642020260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:45:56 GB00BDCPN049 USD $94.7200 40 PCSE VHTG642720260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:45:56 GB00BDCPN049 USD $94.7200 2 PCSE VHTG642820260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:46:08 GB00BDCPN049 USD $94.7100 3 UBSS VHTG646220260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:46:08 GB00BDCPN049 USD $94.7100 19 UBSS VHTG646320260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:46:13 GB00BDCPN049 USD $94.6900 38 NYSE VHTG647520260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:46:13 GB00BDCPN049 USD $94.6900 2 NYSE VHTG647720260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:46:13 GB00BDCPN049 USD $94.6600 38 IEXG VHTG648020260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:46:13 GB00BDCPN049 USD $94.6600 22 IEXG VHTG648120260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:46:29 GB00BDCPN049 USD $94.7800 40 NASD VHTG668620260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:47:31 GB00BDCPN049 USD $94.7750 1 UBSS VHTG691120260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:47:31 GB00BDCPN049 USD $94.7750 4 UBSS VHTG691220260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:48:25 GB00BDCPN049 USD $94.9000 20 INCR VHTG716620260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:48:25 GB00BDCPN049 USD $94.9000 20 IEXG VHTG716720260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:48:26 GB00BDCPN049 USD $94.9000 20 INCR VHTG716820260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:48:26 GB00BDCPN049 USD $94.9000 19 INCR VHTG716920260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:48:26 GB00BDCPN049 USD $94.9000 19 INCR VHTG717020260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:48:26 GB00BDCPN049 USD $94.9000 19 INCR VHTG717120260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:48:26 GB00BDCPN049 USD $94.9000 100 UBSS VHTG717220260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:48:26 GB00BDCPN049 USD $94.9000 80 IEXG VHTG717320260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:48:26 GB00BDCPN049 USD $94.9000 23 UBSS VHTG717420260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:49:01 GB00BDCPN049 USD $95.0900 2 UBSS VHTG731220260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:49:01 GB00BDCPN049 USD $95.1000 50 UBSS VHTG731320260320E
