ticker,model_id,model_name,passed,score,reasons,failed_criteria
AMGN,earnings_quality,Earnings Quality,True,1.0,"['FCF/NI=0.96', 'OCF/NI=1.29', 'ratio=-2.48%']",[]
AMGN,financial_health,Financial Health,False,0.6,"['CR=1.14', 'ratio=2.7', 'coverage=3.3x']","['high debt to equity', 'high leverage']"
ADI,graham_defensive,Graham Defensive,False,0.25,['Dividend payer: yield=116.00%'],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'current ratio < 2']"
ADI,graham_enterprising,Graham Enterprising,False,0.6,"['Debt/equity < 100%: D/E=26%', 'ROE > 8%: ROE=9.6%', 'Positive earnings growth: growth=110.5%']","['P/E >= 25', 'P/B >= 3']"
ADI,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
ADI,schloss,Schloss Low P/B,False,0.5,['D/E < 50.0%: D/E=26%'],['P/B too high']
ADI,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
ADI,earnings_yield,Earnings Yield,False,0.1475,['E/P=1.8% (P/E=56.5)'],['earnings yield 1.8% below 8%']
ADI,fcf_yield,FCF Yield,False,0.2136,['FCF yield=2.1%'],['FCF yield 2.1% below 5%']
ADI,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=116.0%'],['P/E not below 12.0']
ADI,lynch_peg,Lynch PEG,True,0.4886,"['PEG=0.51', 'growth=110.5%']",[]
ADI,neff_pegy,Neff PEGY,True,0.7505,"['PEGY=0.25', 'growth=110.5%', 'yield=116.0%']",[]
ADI,quality_value,Quality Value,False,0.4,"['Profit margin >= 5%: margin=26.0%', 'Debt/equity < 80%: D/E=26%']","['ROE below 12%', 'P/E >= 20', 'FCF yield below 3%']"
ADI,buffett_quality,Buffett Quality,False,0.5,"['D/E < 60.0%: D/E=26%', 'margin >= 8%: margin=26.0%']","['ROE too low', 'P/E too high']"
ADI,economic_moat,Economic Moat,False,0.5,"['wide margin=26.0%', 'low leverage D/E=26%']","['ROE below 18%', 'ROA below 8%']"
ADI,high_dividend,High Dividend Yield,False,0.5167,"['yield=116.0%', 'universe rank 52%']",['not in top quartile for yield']
ADI,dividend_growth,Dividend Growth,True,0.6667,"['dividend payer: yield=116.0%', 'earnings growth: growth=110.5%']",['P/E out of range']
ADI,magic_formula,Magic Formula,False,0.2896,[],['below top half on combined Magic Formula rank']
ADI,acquirers_multiple,Acquirer's Multiple,False,0.2347,"['EV/EBIT=62.1', 'universe rank 23%']","['EV/EBIT 62.1 above 12.0', 'not in top 40% cheapest on EV/EBIT']"
ADI,dreman_contrarian,Dreman Contrarian,False,0.5141,"['low P/B rank 71%', 'dividend rank 52%']",['P/E not in bottom quartile']
ADI,piotroski_f,Piotroski F-Score,True,0.8889,"['F-Score=8/9', 'positive net income', 'positive operating cash flow', 'ROA improving', 'OCF > net income', 'current ratio improving', 'no share dilution', 'gross margin improving', 'asset turnover improving']",['leverage declining']
ADI,composite_value,Composite Value,True,0.6735,"['top-tier on price_to_book (percentile 86%)', 'top-tier on fcf_yield (percentile 74%)']",[]
ADI,earnings_quality,Earnings Quality,True,1.0,"['FCF/NI=1.71', 'OCF/NI=2.12', 'ratio=-5.30%']",[]
ADI,financial_health,Financial Health,True,1.0,"['D/E=26%', 'leverage=18.1%', 'CR=2.19', 'ratio=0.9', 'coverage=9.5x']",[]
AAPL,graham_defensive,Graham Defensive,False,0.25,['Dividend payer: yield=34.00%'],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'current ratio < 2']"
AAPL,graham_enterprising,Graham Enterprising,False,0.6,"['Debt/equity < 100%: D/E=80%', 'ROE > 8%: ROE=141.5%', 'Positive earnings growth: growth=21.8%']","['P/E >= 25', 'P/B >= 3']"
AAPL,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
AAPL,schloss,Schloss Low P/B,False,0.0,[],"['P/B too high', 'too much leverage']"
AAPL,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
AAPL,earnings_yield,Earnings Yield,False,0.2142,['E/P=2.6% (P/E=38.9)'],['earnings yield 2.6% below 8%']
AAPL,fcf_yield,FCF Yield,False,0.2067,['FCF yield=2.1%'],['FCF yield 2.1% below 5%']
AAPL,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=34.0%'],['P/E not below 12.0']
AAPL,lynch_peg,Lynch PEG,False,0.0,"['PEG=1.78', 'growth=21.8%']",['PEG 1.78 >= 1.0']
AAPL,neff_pegy,Neff PEGY,True,0.3028,"['PEGY=0.70', 'growth=21.8%', 'yield=34.0%']",[]
AAPL,quality_value,Quality Value,False,0.6,"['ROE >= 12%: ROE=141.5%', 'Profit margin >= 5%: margin=27.2%', 'Debt/equity < 80%: D/E=80%']","['P/E >= 20', 'FCF yield below 3%']"
AAPL,buffett_quality,Buffett Quality,False,0.5,"['ROE >= 15%: ROE=141.5%', 'margin >= 8%: margin=27.2%']","['too much debt', 'P/E too high']"
AAPL,economic_moat,Economic Moat,True,0.75,"['high ROE=141.5%', 'solid ROA=31.2%', 'wide margin=27.2%']",['leverage too high']
AAPL,high_dividend,High Dividend Yield,False,0.1333,"['yield=34.0%', 'universe rank 13%']",['not in top quartile for yield']
AAPL,dividend_growth,Dividend Growth,True,0.6667,"['dividend payer: yield=34.0%', 'earnings growth: growth=21.8%']",['P/E out of range']
AAPL,magic_formula,Magic Formula,True,0.7196,['ROIC rank 96%'],[]
AAPL,acquirers_multiple,Acquirer's Multiple,False,0.3673,"['EV/EBIT=36.9', 'universe rank 37%']","['EV/EBIT 36.9 above 12.0', 'not in top 40% cheapest on EV/EBIT']"
AAPL,dreman_contrarian,Dreman Contrarian,False,0.2185,[],"['P/E not in bottom quartile', 'P/B not cheap vs universe', 'dividend yield below median']"
AAPL,piotroski_f,Piotroski F-Score,True,0.8889,"['F-Score=8/9', 'positive net income', 'positive operating cash flow', 'ROA improving', 'leverage declining', 'current ratio improving', 'no share dilution', 'gross margin improving', 'asset turnover improving']",['OCF > net income']
AAPL,composite_value,Composite Value,False,0.4735,['top-tier on fcf_yield (percentile 71%)'],[]
AAPL,earnings_quality,Earnings Quality,True,1.0,"['FCF/NI=0.90', 'OCF/NI=1.00', 'ratio=0.15%']",[]
AAPL,financial_health,Financial Health,False,0.8,"['D/E=80%', 'leverage=27.5%', 'ratio=0.1', 'insufficient data — skipped']",['weak liquidity']
AMAT,graham_defensive,Graham Defensive,False,0.5,"['Current ratio >= 2: CR=2.51', 'Dividend payer: yield=38.00%']","['P/E >= 15', 'valuation too rich on P/B or P/E×P/B']"
AMAT,graham_enterprising,Graham Enterprising,False,0.6,"['Debt/equity < 100%: D/E=30%', 'ROE > 8%: ROE=39.7%', 'Positive earnings growth: growth=33.5%']","['P/E >= 25', 'P/B >= 3']"
AMAT,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
AMAT,schloss,Schloss Low P/B,False,0.5,['D/E < 50.0%: D/E=30%'],['P/B too high']
AMAT,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
AMAT,earnings_yield,Earnings Yield,False,0.1576,['E/P=1.9% (P/E=52.9)'],['earnings yield 1.9% below 8%']
AMAT,fcf_yield,FCF Yield,False,0.0714,['FCF yield=0.7%'],['FCF yield 0.7% below 5%']
AMAT,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=38.0%'],['P/E not below 12.0']
AMAT,lynch_peg,Lynch PEG,False,0.0,"['PEG=1.58', 'growth=33.5%']",['PEG 1.58 >= 1.0']
AMAT,neff_pegy,Neff PEGY,True,0.2604,"['PEGY=0.74', 'growth=33.5%', 'yield=38.0%']",[]
AMAT,quality_value,Quality Value,False,0.6,"['ROE >= 12%: ROE=39.7%', 'Profit margin >= 5%: margin=29.3%', 'Debt/equity < 80%: D/E=30%']","['P/E >= 20', 'FCF yield below 3%']"
AMAT,buffett_quality,Buffett Quality,False,0.75,"['ROE >= 15%: ROE=39.7%', 'D/E < 60.0%: D/E=30%', 'margin >= 8%: margin=29.3%']",['P/E too high']
AMAT,economic_moat,Economic Moat,True,1.0,"['high ROE=39.7%', 'solid ROA=19.3%', 'wide margin=29.3%', 'low leverage D/E=30%']",[]
AMAT,high_dividend,High Dividend Yield,False,0.1833,"['yield=38.0%', 'universe rank 18%']",['not in top quartile for yield']
AMAT,dividend_growth,Dividend Growth,True,0.6667,"['dividend payer: yield=38.0%', 'earnings growth: growth=33.5%']",['P/E out of range']
AMAT,magic_formula,Magic Formula,True,0.6182,['ROIC rank 84%'],[]
AMAT,acquirers_multiple,Acquirer's Multiple,False,0.2857,"['EV/EBIT=50.2', 'universe rank 29%']","['EV/EBIT 50.2 above 12.0', 'not in top 40% cheapest on EV/EBIT']"
AMAT,dreman_contrarian,Dreman Contrarian,False,0.2521,[],"['P/E not in bottom quartile', 'P/B not cheap vs universe', 'dividend yield below median']"
AMAT,piotroski_f,Piotroski F-Score,False,0.6667,"['F-Score=6/9', 'positive net income', 'positive operating cash flow', 'OCF > net income', 'current ratio improving', 'no share dilution', 'gross margin improving']","['F-Score 6/9 below 7', 'ROA improving', 'leverage declining', 'asset turnover improving']"
AMAT,composite_value,Composite Value,False,0.3892,[],[]
AMAT,earnings_quality,Earnings Quality,False,0.6667,"['OCF/NI=1.14', 'ratio=-2.64%']",['weak free-cash conversion']
AMAT,financial_health,Financial Health,True,1.0,"['D/E=30%', 'leverage=19.4%', 'CR=2.61', 'ratio=-0.1', 'coverage=31.5x']",[]
APP,graham_defensive,Graham Defensive,False,0.25,['Current ratio >= 2: CR=3.24'],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'no dividend']"
APP,graham_enterprising,Graham Enterprising,False,0.4,"['ROE > 8%: ROE=266.4%', 'Positive earnings growth: growth=113.1%']","['P/E >= 25', 'P/B >= 3', 'excessive leverage']"
APP,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
APP,schloss,Schloss Low P/B,False,0.0,[],"['P/B too high', 'too much leverage']"
APP,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
APP,earnings_yield,Earnings Yield,False,0.24,['E/P=2.9% (P/E=34.7)'],['earnings yield 2.9% below 8%']
APP,fcf_yield,FCF Yield,False,0.2415,['FCF yield=2.4%'],['FCF yield 2.4% below 5%']
APP,low_pe_high_yield,Low P/E + High Yield,False,0.0,[],"['P/E not below 12.0', 'yield below 4%']"
APP,lynch_peg,Lynch PEG,True,0.693,"['PEG=0.31', 'growth=113.1%']",[]
APP,neff_pegy,Neff PEGY,False,0.0,"['PEGY=nan', 'growth=113.1%', 'yield=nan%']",['PEGY nan >= 1.0']
APP,quality_value,Quality Value,False,0.4,"['ROE >= 12%: ROE=266.4%', 'Profit margin >= 5%: margin=64.3%']","['high leverage', 'P/E >= 20', 'FCF yield below 3%']"
APP,buffett_quality,Buffett Quality,False,0.5,"['ROE >= 15%: ROE=266.4%', 'margin >= 8%: margin=64.3%']","['too much debt', 'P/E too high']"
APP,economic_moat,Economic Moat,True,0.75,"['high ROE=266.4%', 'solid ROA=45.9%', 'wide margin=64.3%']",['leverage too high']
APP,high_dividend,High Dividend Yield,False,0.0,[],['could not rank yield']
APP,dividend_growth,Dividend Growth,False,0.3333,['earnings growth: growth=113.1%'],"['yield too low', 'P/E out of range']"
APP,magic_formula,Magic Formula,True,0.7553,"['earnings yield rank 54%', 'ROIC rank 97%']",[]
APP,acquirers_multiple,Acquirer's Multiple,False,0.4286,"['EV/EBIT=32.0', 'universe rank 43%']","['EV/EBIT 32.0 above 12.0', 'not in top 40% cheapest on EV/EBIT']"
APP,dreman_contrarian,Dreman Contrarian,False,0.2784,[],"['P/E not in bottom quartile', 'P/B not cheap vs universe']"
APP,piotroski_f,Piotroski F-Score,True,1.0,"['F-Score=9/9', 'positive net income', 'positive operating cash flow', 'ROA improving', 'OCF > net income', 'leverage declining', 'current ratio improving', 'no share dilution', 'gross margin improving', 'asset turnover improving']",[]
APP,composite_value,Composite Value,False,0.2984,[],['missing dividend_yield']
APP,earnings_quality,Earnings Quality,True,1.0,"['FCF/NI=0.95', 'OCF/NI=1.19', 'ratio=-8.78%']",[]
APP,financial_health,Financial Health,False,0.8,"['leverage=48.8%', 'CR=3.32', 'ratio=0.2', 'coverage=20.1x']",['high debt to equity']
ARM,graham_defensive,Graham Defensive,False,0.25,['Current ratio >= 2: CR=6.00'],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'no dividend']"
ARM,graham_enterprising,Graham Enterprising,False,0.6,"['Debt/equity < 100%: D/E=6%', 'ROE > 8%: ROE=12.0%', 'Positive earnings growth: growth=47.9%']","['P/E >= 25', 'P/B >= 3']"
ARM,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
ARM,schloss,Schloss Low P/B,False,0.5,['D/E < 50.0%: D/E=6%'],['P/B too high']
ARM,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
ARM,earnings_yield,Earnings Yield,False,0.025,['E/P=0.3% (P/E=333.3)'],['earnings yield 0.3% below 8%']
ARM,fcf_yield,FCF Yield,False,0.027,['FCF yield=0.3%'],['FCF yield 0.3% below 5%']
ARM,low_pe_high_yield,Low P/E + High Yield,False,0.0,[],"['P/E not below 12.0', 'yield below 4%']"
ARM,lynch_peg,Lynch PEG,False,0.0,"['PEG=6.96', 'growth=47.9%']",['PEG 6.96 >= 1.0']
ARM,neff_pegy,Neff PEGY,False,0.0,"['PEGY=nan', 'growth=47.9%', 'yield=nan%']",['PEGY nan >= 1.0']
ARM,quality_value,Quality Value,False,0.4,"['Profit margin >= 5%: margin=18.4%', 'Debt/equity < 80%: D/E=6%']","['ROE below 12%', 'P/E >= 20', 'FCF yield below 3%']"
ARM,buffett_quality,Buffett Quality,False,0.5,"['D/E < 60.0%: D/E=6%', 'margin >= 8%: margin=18.4%']","['ROE too low', 'P/E too high']"
ARM,economic_moat,Economic Moat,True,0.75,"['solid ROA=8.4%', 'wide margin=18.4%', 'low leverage D/E=6%']",['ROE below 18%']
ARM,high_dividend,High Dividend Yield,False,0.0,[],['could not rank yield']
ARM,dividend_growth,Dividend Growth,False,0.3333,['earnings growth: growth=47.9%'],"['yield too low', 'P/E out of range']"
ARM,magic_formula,Magic Formula,False,0.2431,[],['below top half on combined Magic Formula rank']
ARM,acquirers_multiple,Acquirer's Multiple,False,0.0306,"['EV/EBIT=302.4', 'universe rank 3%']","['EV/EBIT 302.4 above 12.0', 'not in top 40% cheapest on EV/EBIT']"
ARM,dreman_contrarian,Dreman Contrarian,False,0.0771,[],"['P/E not in bottom quartile', 'P/B not cheap vs universe']"
ARM,piotroski_f,Piotroski F-Score,True,0.7778,"['F-Score=7/9', 'positive net income', 'positive operating cash flow', 'OCF > net income', 'current ratio improving', 'no share dilution', 'gross margin improving', 'asset turnover improving']","['ROA improving', 'leverage declining']"
ARM,composite_value,Composite Value,False,0.1234,[],['missing dividend_yield']
ARM,earnings_quality,Earnings Quality,True,1.0,"['FCF/NI=0.83', 'OCF/NI=1.69', 'ratio=-5.79%']",[]
ARM,financial_health,Financial Health,True,1.0,"['D/E=6%', 'leverage=4.3%', 'CR=6.00', 'ratio=-2.9', 'insufficient data — skipped']",[]
ASML,graham_defensive,Graham Defensive,False,0.25,['Dividend payer: yield=50.00%'],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'current ratio < 2']"
ASML,graham_enterprising,Graham Enterprising,False,0.6,"['Debt/equity < 100%: D/E=9%', 'ROE > 8%: ROE=53.9%', 'Positive earnings growth: growth=28.5%']","['P/E >= 25', 'P/B >= 3']"
ASML,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
ASML,schloss,Schloss Low P/B,False,0.5,['D/E < 50.0%: D/E=9%'],['P/B too high']
ASML,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
ASML,earnings_yield,Earnings Yield,False,0.1342,['E/P=1.6% (P/E=62.1)'],['earnings yield 1.6% below 8%']
ASML,fcf_yield,FCF Yield,False,0.125,['FCF yield=1.3%'],['FCF yield 1.3% below 5%']
ASML,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=50.0%'],['P/E not below 12.0']
ASML,lynch_peg,Lynch PEG,False,0.0,"['PEG=2.18', 'growth=28.5%']",['PEG 2.18 >= 1.0']
ASML,neff_pegy,Neff PEGY,True,0.2088,"['PEGY=0.79', 'growth=28.5%', 'yield=50.0%']",[]
ASML,quality_value,Quality Value,False,0.6,"['ROE >= 12%: ROE=53.9%', 'Profit margin >= 5%: margin=30.1%', 'Debt/equity < 80%: D/E=9%']","['P/E >= 20', 'FCF yield below 3%']"
ASML,buffett_quality,Buffett Quality,False,0.75,"['ROE >= 15%: ROE=53.9%', 'D/E < 60.0%: D/E=9%', 'margin >= 8%: margin=30.1%']",['P/E too high']
ASML,economic_moat,Economic Moat,True,1.0,"['high ROE=53.9%', 'solid ROA=19.0%', 'wide margin=30.1%', 'low leverage D/E=9%']",[]
ASML,high_dividend,High Dividend Yield,False,0.2333,"['yield=50.0%', 'universe rank 23%']",['not in top quartile for yield']
ASML,dividend_growth,Dividend Growth,True,0.6667,"['dividend payer: yield=50.0%', 'earnings growth: growth=28.5%']",['P/E out of range']
ASML,magic_formula,Magic Formula,True,0.5158,['ROIC rank 91%'],[]
ASML,acquirers_multiple,Acquirer's Multiple,False,0.0102,"['EV/EBIT=3317.2', 'universe rank 1%']","['EV/EBIT 3317.2 above 12.0', 'not in top 40% cheapest on EV/EBIT']"
ASML,dreman_contrarian,Dreman Contrarian,False,0.1691,[],"['P/E not in bottom quartile', 'P/B not cheap vs universe', 'dividend yield below median']"
ASML,piotroski_f,Piotroski F-Score,True,0.8889,"['F-Score=8/9', 'positive net income', 'positive operating cash flow', 'ROA improving', 'OCF > net income', 'leverage declining', 'no share dilution', 'gross margin improving', 'asset turnover improving']",['current ratio improving']
ASML,composite_value,Composite Value,False,0.3039,[],[]
ASML,earnings_quality,Earnings Quality,True,1.0,"['FCF/NI=0.88', 'OCF/NI=1.32', 'ratio=-6.03%']",[]
ASML,financial_health,Financial Health,True,1.0,"['D/E=9%', 'leverage=8.7%', 'CR=1.26', 'ratio=-0.4', 'coverage=95.5x']",[]
ALAB,graham_defensive,Graham Defensive,False,0.25,['Current ratio >= 2: CR=11.30'],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'no dividend']"
ALAB,graham_enterprising,Graham Enterprising,False,0.6,"['Debt/equity < 100%: D/E=3%', 'ROE > 8%: ROE=21.1%', 'Positive earnings growth: growth=144.4%']","['P/E >= 25', 'P/B >= 3']"
ALAB,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
ALAB,schloss,Schloss Low P/B,False,0.5,['D/E < 50.0%: D/E=3%'],['P/B too high']
ALAB,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
ALAB,earnings_yield,Earnings Yield,False,0.0374,['E/P=0.4% (P/E=222.6)'],['earnings yield 0.4% below 8%']
ALAB,fcf_yield,FCF Yield,False,0.048,['FCF yield=0.5%'],['FCF yield 0.5% below 5%']
ALAB,low_pe_high_yield,Low P/E + High Yield,False,0.0,[],"['P/E not below 12.0', 'yield below 4%']"
ALAB,lynch_peg,Lynch PEG,False,0.0,"['PEG=1.54', 'growth=144.4%']",['PEG 1.54 >= 1.0']
ALAB,neff_pegy,Neff PEGY,False,0.0,"['PEGY=nan', 'growth=144.4%', 'yield=nan%']",['PEGY nan >= 1.0']
ALAB,quality_value,Quality Value,False,0.6,"['ROE >= 12%: ROE=21.1%', 'Profit margin >= 5%: margin=26.7%', 'Debt/equity < 80%: D/E=3%']","['P/E >= 20', 'FCF yield below 3%']"
ALAB,buffett_quality,Buffett Quality,False,0.75,"['ROE >= 15%: ROE=21.1%', 'D/E < 60.0%: D/E=3%', 'margin >= 8%: margin=26.7%']",['P/E too high']
ALAB,economic_moat,Economic Moat,True,1.0,"['high ROE=21.1%', 'solid ROA=14.3%', 'wide margin=26.7%', 'low leverage D/E=3%']",[]
ALAB,high_dividend,High Dividend Yield,False,0.0,[],['could not rank yield']
ALAB,dividend_growth,Dividend Growth,False,0.3333,['earnings growth: growth=144.4%'],"['yield too low', 'P/E out of range']"
ALAB,magic_formula,Magic Formula,False,0.2684,[],['below top half on combined Magic Formula rank']
ALAB,acquirers_multiple,Acquirer's Multiple,False,0.0408,"['EV/EBIT=281.6', 'universe rank 4%']","['EV/EBIT 281.6 above 12.0', 'not in top 40% cheapest on EV/EBIT']"
ALAB,dreman_contrarian,Dreman Contrarian,False,0.0885,[],"['P/E not in bottom quartile', 'P/B not cheap vs universe']"
ALAB,piotroski_f,Piotroski F-Score,False,0.5556,"['F-Score=5/9', 'positive net income', 'positive operating cash flow', 'ROA improving', 'OCF > net income', 'asset turnover improving']","['F-Score 5/9 below 7', 'leverage declining', 'current ratio improving', 'no share dilution', 'gross margin improving']"
ALAB,composite_value,Composite Value,False,0.144,[],['missing dividend_yield']
ALAB,earnings_quality,Earnings Quality,True,1.0,"['FCF/NI=1.10', 'OCF/NI=1.46', 'ratio=-6.54%']",[]
ALAB,financial_health,Financial Health,True,1.0,"['D/E=3%', 'leverage=0.3%', 'CR=10.24', 'ratio=-4.9', 'insufficient data — skipped']",[]
ADSK,graham_defensive,Graham Defensive,False,0.0,[],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'current ratio < 2', 'no dividend']"
ADSK,graham_enterprising,Graham Enterprising,False,0.6,"['Debt/equity < 100%: D/E=85%', 'ROE > 8%: ROE=50.4%', 'Positive earnings growth: growth=231.4%']","['P/E >= 25', 'P/B >= 3']"
ADSK,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
ADSK,schloss,Schloss Low P/B,False,0.0,[],"['P/B too high', 'too much leverage']"
ADSK,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
ADSK,earnings_yield,Earnings Yield,False,0.2785,['E/P=3.3% (P/E=29.9)'],['earnings yield 3.3% below 8%']
ADSK,fcf_yield,FCF Yield,True,0.6912,['FCF yield=6.9%'],[]
ADSK,low_pe_high_yield,Low P/E + High Yield,False,0.0,[],"['P/E not below 12.0', 'yield below 4%']"
ADSK,lynch_peg,Lynch PEG,True,0.8707,"['PEG=0.13', 'growth=231.4%']",[]
ADSK,neff_pegy,Neff PEGY,False,0.0,"['PEGY=nan', 'growth=231.4%', 'yield=nan%']",['PEGY nan >= 1.0']
